cid,顧客名,plan,所在,cid_source
d1dd7fd2-f9c6-4ff2-910f-ab0ecac02b52,株式会社 カネオト技建,mini,666-0111 兵庫県川西市大和東1-19-10,高（名前+都道府県+市区）
5312f81b-9d72-46f5-8a17-6fbd7635ecff,有限会社 竹内エンジニアリング工業,mini,370-0015 群馬県高崎市島野町1044-4,高（名前+都道府県+市区）
e913f53b-5fd9-49c4-b854-c988b046253b,株式会社 安芸テクノサービス,mini,739-1105 広島県安芸高田市甲田町下甲立35,高（名前+都道府県+市区）
5717b234-9e67-463d-9be1-7e0b1eef8134,有限会社 YBC,mini,246-0032 神奈川県横浜市瀬谷区南台1-12-1,高（名前+都道府県+市区）
fa3b4c59-7d4b-40e0-a439-17bc47a9d72a,EL Works 株式会社,mini,357-0111 埼玉県飯能市上名栗367-4,高（名前+都道府県+市区）
abac14b0-7ed1-46fb-9f24-debacd7cead2,株式会社 Nix,mini,252-0003 神奈川県座間市ひばりが丘2-30-11,高（名前+都道府県+市区）
,イノティブ 株式会社,mini,578-0932 大阪府東大阪市玉串町東2-1-38,未マッチ
01e75943-cf6c-4dbc-86ee-48d0124712f5,笹電 株式会社,mini,553-0006 大阪府大阪市福島区吉野4-22-4,高（名前+都道府県+市区）
,株式会社 YFP,mini,242-0029 神奈川県大和市上草柳2-13-9,未マッチ
3e55a097-b38f-4341-b5fd-db7dd08d70cb,株式会社 一電気,mini,811-1353 福岡県福岡市南区柏原1-43-9,高（名前+都道府県+市区）
ecd6dbff-8fbe-4d46-a3cb-da2a811852d5,株式会社 大林商会,mini,747-0834 山口県防府市田島512-12,高（名前+都道府県+市区）
d3c85f59-db8e-40bc-9c13-147d6ad36b48,株式会社 粕田組,mini,478-0036 愛知県知多市新舞子字大口206-8,高（名前+都道府県+市区）
d9c8f7fc-3d48-4381-916b-0a85266e3818,株式会社 ペインティア,mini,753-0841 山口県山口市吉田2650-8,高（名前+都道府県+市区）
29f2f78e-35db-4bcf-98fa-c1ad1a404779,有限会社 カネコ建装,mini,133-0041 東京都江戸川区上一色3-1-1,高（名前+都道府県+市区）
f012c4db-aa84-4ac9-ab4b-f84d3421ab4b,株式会社 一藤園,mini,239-0821 神奈川県横須賀市東浦賀1-12-21,高（名前+都道府県+市区）
9a11fd97-41c4-44bf-849c-053b062fa2a0,株式会社 苅山設備,mini,239-0836 神奈川県横須賀市内川1-2-23,高（名前+都道府県+市区）
9cc6d5e5-1c66-4da8-a29b-ffe4898f9f65,株式会社 SSK,mini,399-8205 長野県安曇野市豊科474-2,高（名前+都道府県+市区）
b5ceab3e-f764-4208-97ff-73970770f62e,株式会社 YES,mini,510-0257 三重県鈴鹿市東磯山1-32-3,高（名前+都道府県+市区）
4c116b4b-c4c2-41fe-881a-fcb788b09f7b,株式会社 健木工,mini,398-0002 長野県大町市大町5557-6,高（名前+都道府県+市区）
d9592549-bab5-4ba6-8684-472b293e23b6,株式会社 光興業,mini,289-2306 千葉県香取郡多古町十余三369-43,高（名前+都道府県+市区）
df54880b-571c-4113-a8e3-2fad77307d1f,栄成防災 株式会社,mini,226-0021 神奈川県横浜市緑区北八朔町2025-1 クレスト102,高（名前+都道府県+市区）
723d8a46-8dd5-4cd3-ac0e-4f106e8248cd,株式会社 三嘉ホーム,mini,345-0024 埼玉県北葛飾郡杉戸町大字堤根4040,高（名前+都道府県+市区）
0538daa7-c4a2-42dc-a039-fbe1dda123c6,株式会社 秋山工業,mini,424-0052 静岡県静岡市清水区北脇386-6,高（名前+都道府県+市区）
a4f6cc28-5110-4ff5-ae96-0804681b1dff,株式会社 黒田塗装,mini,862-0969 熊本県熊本市南区良町1-1-48,高（名前+都道府県+市区）
29636ea1-86b2-4d99-a823-1fd447c61ea9,株式会社 秋山工務店,mini,310-0903 茨城県水戸市堀町1108-8,高（名前+都道府県+市区）
1d03e0b3-8ef9-4819-8b10-73baa21b5175,株式会社 住まいる空間ビルド,mini,270-1356 千葉県印西市小倉台3-2-1 G103,高（名前+都道府県+市区）
76baff13-bec8-4ede-b072-6cb12f76c67c,有限会社 インフ電装,mini,437-1124 静岡県袋井市富里588-1,高（名前+都道府県+市区）
0b31916a-ccf7-4df1-a610-a4ea936d6965,日舗建設 株式会社,mini,227-0053 神奈川県横浜市青葉区さつきが丘25-5,高（名前+都道府県+市区）
43026d7e-2ca7-4114-9304-9e4f79f184fd,株式会社 山功,mini,658-0014 兵庫県神戸市東灘区北青木4-16-8-102,高（名前+都道府県+市区）
bcfd57c7-4a18-4edb-977f-20a7a2057fe1,株式会社 TRUSTEC,mini,720-0092 広島県福山市山手町7-1-10,高（名前+都道府県+市区）
c13b9d8b-4769-481d-b067-d03b59b1d0f1,中央冷熱 株式会社,mini,165-0023 東京都中野区江原町2-31-2,高（名前+都道府県+市区）
c65ad2e0-6bbf-43d5-9df6-8b6f0589ac2d,株式会社 ワールドテックス,mini,170-0002 東京都豊島区巣鴨1-14-8 中野ビル1F,高（名前+都道府県+市区）
5b0092c8-6af1-4dba-9b8f-3ff93a6806b2,合同会社 未来興業,mini,333-0802 埼玉県川口市戸塚東1-2-21,高（名前+都道府県+市区）
83e68214-7207-4483-af59-399b5b8cb078,株式会社 安部ブロック,mini,972-8324 福島県いわき市桜ケ丘2-84,高（名前+都道府県+市区）
8ebb4bb7-afe5-40f3-b80b-34621a77bc55,株式会社 窪治組,mini,179-0076 東京都練馬区土支田4-12-22,高（名前+都道府県+市区）
,株式会社 フジミテクノス,mini,245-0061 神奈川県横浜市戸塚区汲沢5-20-6,未マッチ
,株式会社 HK-プランニング,mini,755-0061 山口県宇部市若松町5-24 ハーバード・アイビー・スクエア 2F,未マッチ
d4b909c7-3564-479d-9432-81b885eeb7a8,中央設備 株式会社,mini,533-0011 大阪府大阪市東淀川区大桐1-1-16,高（名前+都道府県+市区）
d262283f-4b46-4f3e-b86f-238f5f8aa4d5,株式会社 BAWS CORPORATION,mini,333-0802 埼玉県川口市戸塚東1-22-12,高（名前+都道府県+市区）
ec33dcf8-2747-4acb-99ce-039cb6f0bf61,さくら 株式会社,mini,985-0823 宮城県宮城郡七ヶ浜町遠山1-8-34,高（名前+都道府県+市区）
2fcdeb86-564c-4748-80c8-a4b1a9be1673,株式会社 ダイトーテクノス,mini,124-0011 東京都葛飾区四つ木4-20-2,高（名前+都道府県+市区）
e885d9e9-e719-459f-817e-6e216b6cb1ad,株式会社 エムタッグ,mini,150-0044 東京都渋谷区円山町5-18 道玄坂スクエア404,高（名前+都道府県+市区）
36cf56e1-6642-4ba3-a8a9-8e3ec4d44fd9,株式会社 ケーネクスト,mini,164-0012 東京都中野区本町5-29-11-101,高（名前+都道府県+市区）
7a6e6bb2-11fb-4b26-9c75-028ab193d853,株式会社 YB,mini,333-0811 埼玉県川口市戸塚3-37-11 アライビル 201号,高（名前+都道府県+市区）
f983a956-5d2a-4d31-9d7e-9b786dba2e22,オーエス技研 株式会社,mini,187-0011 東京都小平市鈴木町1-219 REISE 5号室,高（名前+都道府県+市区）
ff8e6673-66d0-42b1-bbe0-46896a244e84,株式会社 カワシマ,mini,226-0019 神奈川県横浜市緑区中山5-17-8,高（名前+都道府県+市区）
,株式会社 木村企画,mini,861-8041 熊本県熊本市東区戸島6-15-96,未マッチ
f5d31f4d-ee6f-4061-af7a-82354f80789b,有限会社 住吉興業,mini,371-0033 群馬県前橋市国領町1-6-9,高（名前+都道府県+市区）
9ff4a7d2-21e9-43e0-beaf-602516314da1,カセツ工機 株式会社,mini,244-0004 神奈川県横浜市戸塚区小雀町965-3,高（名前+都道府県+市区）
aecfd345-b232-4e3f-9301-24e6bdf27f0b,株式会社 Respace,mini,630-8133 奈良県奈良市大安寺3-11-40-1,高（名前+都道府県+市区）
ba6c7057-aca8-40e7-b100-e07ece40a8ab,有限会社 前平組,mini,733-0853 広島県広島市山田新町2-17-7,中（名前+都道府県）
0827ba45-740f-4078-b4a6-fd65b698a947,株式会社 江口装業,mini,120-0035 東京都足立区千住中居町30-5,高（名前+都道府県+市区）
14059845-37ba-49d7-892e-fc1347d807d6,TKD 株式会社,mini,188-0012 東京都西東京市南町6-11-23,高（名前+都道府県+市区）
a867c209-5fb7-4939-ad69-e4c2a4bc41c7,株式会社 ネクスパイア,mini,380-0861 長野県長野市横沢町753-1 ネクストビル 2F,高（名前+都道府県+市区）
,株式会社 龍美,mini,675-1105 兵庫県加古郡稲美町加古1812-9,未マッチ
1b13ba7d-ae12-41a2-8896-06a482c768e7,株式会社 鈴木鉄筋工業所,mini,300-4541 茨城県筑西市松原3473-2,高（名前+都道府県+市区）
075bb32f-17f1-4de9-baba-b9488a7878a2,白井工業 株式会社,mini,285-0913 千葉県印旛郡酒々井町墨68,高（名前+都道府県+市区）
4a41650f-ff45-44bb-85d4-71e943505f7b,株式会社 水神舎,mini,141-0033 東京都品川区西品川1-11-11,高（名前+都道府県+市区）
d81ea72c-83c8-4c21-9a35-45b076b8dc40,株式会社 乗松配管,mini,438-0107 静岡県磐田市大当所239-1,高（名前+都道府県+市区）
50e358d0-7036-4f69-9f4d-ed9b9f79a521,株式会社 大河,mini,547-0001 大阪府大阪市平野区加美北9-4-44,高（名前+都道府県+市区）
3cc7f138-9d62-4058-9040-327d8eacc29c,株式会社 SK仮設,mini,515-2107 三重県松阪市舞出町223-4,高（名前+都道府県+市区）
38ebd0ed-b1ec-4b6e-9e8e-809591f80bda,株式会社 なないろハウジング,mini,370-2314 群馬県富岡市田篠752-1,高（名前+都道府県+市区）
0e348ec7-81ea-4055-bb5b-26c17c1cace1,株式会社 ルームズ,mini,277-0034 千葉県柏市藤心81-1,高（名前+都道府県+市区）
b34b2e68-8f69-472b-86ed-013b6ed87db1,株式会社 吉川電気工事,mini,330-0071 埼玉県さいたま市浦和区上木崎6-36-9-202号室,高（名前+都道府県+市区）
45d58740-dc89-4702-820a-7ad15ad18eb7,株式会社 ユニオンライフシステム,mini,733-0843 広島県広島市西区井口鈴が台3-2-7-105,高（名前+都道府県+市区）
530458ee-f728-4074-92a9-b56b6c307f2c,ボイラサービス 株式会社,mini,065-0033 北海道札幌市東区北三十三条東12-2-1,高（名前+都道府県+市区）
b15deba9-f590-4d88-a815-cc908108af81,株式会社 K.Bコーポレーション,mini,004-0843 北海道札幌市清田区清田三条1-9-20,高（名前+都道府県+市区）
,有限会社 クボタ創建,mini,834-0122 福岡県八女郡広川町大字一條753,未マッチ
,株式会社 M-TEC,mini,289-1325 千葉県山武市島344-1,未マッチ
452dd867-9ec8-471e-981c-bc354f513ab6,株式会社 SPR.KOUKEN,mini,002-0857 北海道札幌市北区屯田七条10-8-7,高（名前+都道府県+市区）
cc30a144-087b-4fed-a845-8f05a0f5b2d8,株式会社 井上電設,mini,811-3127 福岡県古賀市新原770-2,高（名前+都道府県+市区）
c8d4b2f4-7abe-4fa3-bf77-7db59ca86659,株式会社 フィーデス,mini,240-0003 神奈川県横浜市保土ケ谷区天王町2-45-11 Y.R.FRAT 303号室,中（名前+都道府県）
a10dcc2c-1bc2-4b22-8e3e-ae40214a77e7,株式会社 スリータック,mini,007-0861 北海道札幌市東区伏古一条2-3-13,中（名前+都道府県）
543b2d14-1011-4dd9-8de7-9bd7e0cff950,株式会社 ダイショー,mini,241-0013 神奈川県横浜市旭区三反田町83-1,高（名前+都道府県+市区）
bd760fe5-5cdf-466d-bc93-4997f9a95ca8,株式会社 チュウセツシステム,mini,728-0011 広島県三次市十日市西1-3-6,高（名前+都道府県+市区）
20c8bd53-ef85-4253-b3d3-ef79bd75b6c2,匠建築工房,mini,591-8022 大阪府堺市北区金岡町2778,高（名前+都道府県+市区）
a19197e8-a06f-49f6-96bc-c92a5e406abb,株式会社 リノベ工房匠,mini,347-0111 埼玉県加須市鴻茎6-27,高（名前+都道府県+市区）
37d54593-6c48-467b-b522-91cf95fd486f,株式会社 ベイテック,mini,299-0107 千葉県市原市姉崎海岸101,高（名前+都道府県+市区）
9612cc91-274f-46ad-b88a-aad913455afc,CA Housing,mini,252-1105 神奈川県綾瀬市蓼川1-23-13-302,高（名前+都道府県+市区）
bfcbf525-0d39-4716-a85f-a00dcf2a266e,株式会社 ヤマト,mini,349-0142 埼玉県蓮田市南新宿1005-3,高（名前+都道府県+市区）
49cca21b-71a1-47bc-a038-d574c87f7e85,株式会社 岡田建設,mini,244-0802 神奈川県横浜市戸塚区平戸3-55-13,高（名前+都道府県+市区）
4a372083-4b10-4cf6-97f5-c41bfdbcbdc2,有限会社 トームシステム,mini,170-0012 東京都豊島区上池袋4-11-9,高（名前+都道府県+市区）
46283aae-e2a1-4a87-abed-21a3113b7169,株式会社 丸安商店,mini,埼玉県狭山市入間川4-8-20,高（名前+都道府県+市区）
,株式会社 エグチ建装,mini,840-2102 佐賀県佐賀市諸富町大字為重423-8,未マッチ
,資源環境保全 株式会社,mini,003-0821 北海道札幌市白石区菊水元町一条1-1-8,未マッチ
,阿部電設工業 株式会社,mini,290-0059 千葉県市原市白金町4-59-4,未マッチ
80bec13b-c655-401a-9ce6-256bd6c51b72,理建工業 株式会社,mini,047-0261 北海道小樽市銭函3-515,高（名前+都道府県+市区）
792a19ad-729a-4dee-a9cc-06a84bb165ca,株式会社 愛和建工,mini,290-0056 千葉県市原市五井1024-9,高（名前+都道府県+市区）
649f164a-5bb5-446d-b6ad-68f0f7e15cdd,株式会社 サンエー,mini,336-0911 埼玉県さいたま市緑区三室935-1,高（名前+都道府県+市区）
667e26f4-fd64-42bd-ad57-e70ad905879a,有限会社 遠藤土木,mini,238-0231 神奈川県三浦市宮川町11-10,高（名前+都道府県+市区）
452ddf14-12fd-43ac-9495-7145e06811b4,有限会社 石川工業,mini,322-0015 栃木県鹿沼市上石川1486-14,高（名前+都道府県+市区）
056c618e-7c71-474e-9178-3e74f6218e7b,文化興業 株式会社,mini,239-0836 神奈川県横須賀市内川1-7-23,高（名前+都道府県+市区）
040c5d21-68fa-45b8-99c8-14e6b8b654e6,株式会社 TGYエンタテインメント,mini,192-0916 東京都八王子市みなみ野2-16-3-202,高（名前+都道府県+市区）
45fcf969-3c15-4aa1-acb5-3a0577d20e70,株式会社 オメガ電工,mini,731-3272 広島県広島市安佐南区沼田町大字吉山1849,高（名前+都道府県+市区）
efd79b2a-7042-478a-a7cb-59f0e38da977,株式会社 アイテール,mini,133-0051 東京都江戸川区北小岩3-5-3 コーポ睦 101,高（名前+都道府県+市区）
308d1cf3-a0a2-43bb-8f1c-03d3683da42f,株式会社 鎌形機工,mini,289-2535 千葉県旭市川口1147,高（名前+都道府県+市区）
2fc0537e-d81c-40ac-aec1-8e001a532398,國分住設 株式会社,mini,243-0036 神奈川県厚木市長谷1331-75,高（名前+都道府県+市区）
289c1f22-8990-455d-9f3b-04249e3fa85a,多久建設 株式会社,mini,846-0002 佐賀県多久市北多久町大字小侍1152,高（名前+都道府県+市区）
2e16219b-6e59-4db3-bdae-ff36cb4d2fa5,株式会社 チュウバチ,mini,226-0014 神奈川県横浜市緑区台村町615-1,高（名前+都道府県+市区）
,株式会社 M'sNET,mini,811-2207 福岡県糟屋郡志免町南里7-2-5,未マッチ
80f2a984-bc0b-4d8d-877a-1dd1bfb2cb73,"株式会社 S,B,K",mini,299-4303 千葉県長生郡一宮町東浪見6904-2,高（名前+都道府県+市区）
6e6e5fdc-41be-4be8-ad2a-0025eea7b746,株式会社 K2,mini,190-1212 東京都西多摩郡瑞穂町殿ケ谷793-1 プレミールB-1,中（名前+都道府県）
,STS 株式会社,mini,838-0215 福岡県朝倉郡筑前町篠隈349-15,未マッチ
,株式会社 ESP,mini,731-5101 広島県広島市佐伯区五月が丘5-3-13,未マッチ
988e1f44-89ae-43ef-94d8-777556f46607,有限会社 伊東工業,mini,003-0859 北海道札幌市白石区川北2248-2,高（名前+都道府県+市区）
d668120e-0b20-404c-8cc6-c1989355de78,アーサー解体興業 合同会社,mini,333-0802 埼玉県川口市戸塚東4-26-24 リノヴァーレ 104,高（名前+都道府県+市区）
2e618ed1-6975-45bc-9255-657df860fd09,有限会社 肥後谷建設,mini,739-2732 広島県東広島市黒瀬町津江899,高（名前+都道府県+市区）
06060d14-3035-46cf-ada4-edc7b4731cc4,有限会社 創栄工業,mini,847-1412 佐賀県東松浦郡玄海町大字田代1783-2,高（名前+都道府県+市区）
0e8e2f61-430f-43a1-a46c-8c7ef2aa43bc,下釜建設 株式会社,mini,651-2414 兵庫県神戸市西区大沢2-3-6,高（名前+都道府県+市区）
c4dbbf96-190a-476c-81ff-61d545775d2a,有限会社 山本工業,mini,678-0255 兵庫県赤穂市新田1196-5,中（名前+都道府県）
1e5a2d69-c789-47c0-92a1-1be9b3ea337c,美和建設 株式会社,mini,421-2114 静岡県静岡市葵区安倍口新田145-5,高（名前+都道府県+市区）
e791aab4-4aed-4b25-a02d-4c934b0dcb9b,株式会社 新立設備工業,mini,330-0845 埼玉県さいたま市大宮区仲町3-101-1 ラムエット大宮 402,高（名前+都道府県+市区）
,株式会社 オクテック,mini,583-0865 大阪府羽曳野市羽曳が丘西2-2-24,未マッチ
,株式会社 椿建設,mini,861-8035 熊本県熊本市東区御領6-5-23,未マッチ
956834ea-99f9-4226-ad24-f71f968b4976,巧光工業 株式会社,mini,731-0135 広島県広島市安佐南区長束1-21-26,高（名前+都道府県+市区）
67c4ee71-8d3c-4d76-8e08-0ced95d18182,東邦建設 株式会社,mini,286-0133 千葉県成田市吉倉150-18,高（名前+都道府県+市区）
,株式会社 コウシン機工,mini,745-0861 山口県周南市新地2-9-5,未マッチ
,株式会社 DecoTech,mini,651-2144 兵庫県神戸市西区玉津町小山590,未マッチ
21093fd1-ba35-4ce4-af0f-166250527786,有限会社 東昇工業,mini,群馬県伊勢崎市田部井町1-1687-3,高（名前+都道府県+市区）
37025114-e5b2-4588-bdb7-194434ada7b0,株式会社 トラス,mini,240-0044 神奈川県横浜市保土ケ谷区仏向町1515-31,高（名前+都道府県+市区）
7364569f-ccc1-4a39-a62c-c400d9c9a589,株式会社 土井製作所,mini,808-0024 福岡県北九州市若松区浜町3-18-10,高（名前+都道府県+市区）
de8bb1a7-54ec-4e1e-a231-1bb3619d713c,株式会社 やまじゅう産業,mini,988-0811 宮城県気仙沼市東八幡前374,高（名前+都道府県+市区）
5215b8aa-9506-4a42-bde1-d4cf44819a38,有限会社 新熱設備住建,mini,194-0212 東京都町田市小山町4125-1,高（名前+都道府県+市区）
